duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,group_id_a,disease_id_a,include_after_a,sample_id_b,dataset_id_b,group_id_b,disease_id_b,include_after_b,image_sha256_equal,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement,requires_review
DUPLICATE_185ca40a5d612304b133,perceptual,DERMNET_KAGGLE_2177b22ca38b944fd2cf,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2177b22ca38b944fd2cf,,False,DERMNET_KAGGLE_fd7d649850d6752edb22,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fd7d649850d6752edb22,,False,False,0,False,True,False,True
DUPLICATE_185ca40a5d612304b133,perceptual,DERMNET_KAGGLE_1e10e1347b2538cbf82b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1e10e1347b2538cbf82b,,False,DERMNET_KAGGLE_84de83a8f571c67cb81a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_84de83a8f571c67cb81a,,False,False,0,False,True,False,True
DUPLICATE_185ca40a5d612304b133,exact,DERMNET_KAGGLE_1e10e1347b2538cbf82b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1e10e1347b2538cbf82b,,False,DERMNET_KAGGLE_fd7d649850d6752edb22,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fd7d649850d6752edb22,,False,True,0,False,True,False,False
DUPLICATE_524193da8892ab43f085,exact,DERMNET_KAGGLE_e3ad098b25b60b8f48e9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e3ad098b25b60b8f48e9,,False,DERMNET_KAGGLE_2868f09ff0c5d1221c71,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2868f09ff0c5d1221c71,,False,True,0,False,True,False,False
DUPLICATE_ecac0eebf9a4441f1042,exact,DERMNET_KAGGLE_b5a1d5766fcebab916cb,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b5a1d5766fcebab916cb,,False,DERMNET_KAGGLE_a020918c7c93b894411b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a020918c7c93b894411b,,False,True,0,False,True,False,False
DUPLICATE_e89acfcc5823997f709b,exact,DERMNET_KAGGLE_76c85ec003f912749dd7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_76c85ec003f912749dd7,,False,DERMNET_KAGGLE_829992d97d6a0c424e0b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_829992d97d6a0c424e0b,,False,True,0,False,True,False,False
DUPLICATE_df9aadd2aad6e5444431,exact,DERMNET_KAGGLE_5df589701e5c3d4b2e34,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5df589701e5c3d4b2e34,,False,DERMNET_KAGGLE_5146e13c3b76bf03e173,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5146e13c3b76bf03e173,,False,True,0,False,True,False,False
DUPLICATE_d7c1e9ec7fe96cc0a616,exact,DERMNET_KAGGLE_f228bc6ae8b376293e49,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f228bc6ae8b376293e49,,False,DERMNET_KAGGLE_c3ecc1063449549fdc39,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c3ecc1063449549fdc39,,False,True,0,False,True,False,False
DUPLICATE_fe05a7b13f0c4f5756ae,exact,DERMNET_KAGGLE_9c70baad31c5974f63dd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9c70baad31c5974f63dd,,False,DERMNET_KAGGLE_e648277318236c93776d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e648277318236c93776d,,False,True,0,False,True,False,False
DUPLICATE_a5d8de43624f9cc0a75f,exact,DERMNET_KAGGLE_fa0b63601852bb800ea0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fa0b63601852bb800ea0,,False,DERMNET_KAGGLE_730c42c662dd694c496f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_730c42c662dd694c496f,,False,True,0,False,True,False,False
DUPLICATE_c0bc81261e805930a74a,exact,DERMNET_KAGGLE_0fef2f5b7508d4bec3f1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0fef2f5b7508d4bec3f1,,False,DERMNET_KAGGLE_b00dca7c8eef979ee53c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b00dca7c8eef979ee53c,,False,True,0,False,True,False,False
DUPLICATE_3755778c4964be288461,perceptual,DERMNET_KAGGLE_ead59c4331ad3112fee8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ead59c4331ad3112fee8,,False,DERMNET_KAGGLE_8ffd3a494c48c0af1d0a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8ffd3a494c48c0af1d0a,,False,False,2,False,True,False,True
DUPLICATE_5e351b3b15aee701e3fa,perceptual,DERMNET_KAGGLE_ad7c18bd14bf551fa34a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ad7c18bd14bf551fa34a,,False,DERMNET_KAGGLE_b58e2fb2153c8bc7e07d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b58e2fb2153c8bc7e07d,,False,False,0,False,True,False,True
DUPLICATE_6fea385ef882e2c13ea0,perceptual,DERMNET_KAGGLE_3322e3a9be7cf71765a7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3322e3a9be7cf71765a7,,False,DERMNET_KAGGLE_06c5866851892417196e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_06c5866851892417196e,,False,False,4,False,True,False,True
DUPLICATE_2f29c3a290fd9ee1b030,exact,DERMNET_KAGGLE_41429cc21fe12259ed0b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_41429cc21fe12259ed0b,,False,DERMNET_KAGGLE_619e13f3ad190efc9948,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_619e13f3ad190efc9948,,False,True,0,False,True,False,False
DUPLICATE_1a0fd0123e20a5b6d4ef,perceptual,DERMNET_KAGGLE_b28038a729c281192064,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b28038a729c281192064,,False,DERMNET_KAGGLE_b11b6a07f89a10c0e6ff,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b11b6a07f89a10c0e6ff,,False,False,0,False,True,False,True
DUPLICATE_1da8f460e1a1f9da7377,exact,DERMNET_KAGGLE_322b0844c85ebb546096,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_322b0844c85ebb546096,,False,DERMNET_KAGGLE_db430563d336d8418c2a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_db430563d336d8418c2a,,False,True,0,False,True,False,False
DUPLICATE_134c4b288a9ec364ea71,exact,DERMNET_KAGGLE_1c2b36fa62c1d0e9ab74,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1c2b36fa62c1d0e9ab74,,False,DERMNET_KAGGLE_59c9e27d973c200aab84,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_59c9e27d973c200aab84,,False,True,0,False,True,False,False
DUPLICATE_deb470adfcd7d70636c1,exact,DERMNET_KAGGLE_0a1f1b8a6ea6488c8977,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0a1f1b8a6ea6488c8977,,False,DERMNET_KAGGLE_b6221c14657acd0fcea1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b6221c14657acd0fcea1,,False,True,0,False,True,False,False
DUPLICATE_4e9156cd76d588e54bbb,exact,DERMNET_KAGGLE_1c63a82422aed57885cd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1c63a82422aed57885cd,,False,DERMNET_KAGGLE_c8ae5d15891ff48ddd57,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c8ae5d15891ff48ddd57,,False,True,0,False,True,False,False
DUPLICATE_2dd7c32961c33a8d1671,exact,DERMNET_KAGGLE_9b2527ec3b8af9fb1c03,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9b2527ec3b8af9fb1c03,,False,DERMNET_KAGGLE_fa5fd609de472c625583,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fa5fd609de472c625583,,False,True,0,False,True,False,False
DUPLICATE_4892778340fd9a5ae434,exact,DERMNET_KAGGLE_a9e0d3ca2cbe629eacce,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a9e0d3ca2cbe629eacce,,False,DERMNET_KAGGLE_f1bca60db24b60b55500,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f1bca60db24b60b55500,,False,True,0,False,True,False,False
DUPLICATE_ce65b4ee43e8f5c51f2a,exact,DERMNET_KAGGLE_a641997623c9cad1263d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a641997623c9cad1263d,,False,DERMNET_KAGGLE_30ec8a44ac94e79addea,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_30ec8a44ac94e79addea,,False,True,0,False,True,False,False
DUPLICATE_42d84d5cd1c75e09095c,exact,DERMNET_KAGGLE_68b14c7b64591b31c33e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_68b14c7b64591b31c33e,,False,DERMNET_KAGGLE_815daa02bdf241d2ee30,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_815daa02bdf241d2ee30,,False,True,0,False,True,False,False
DUPLICATE_b1b62682372235cb13f2,exact,DERMNET_KAGGLE_4fc7bb3df409066ababd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4fc7bb3df409066ababd,,False,DERMNET_KAGGLE_4d7d823ca8903b5bd4dc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4d7d823ca8903b5bd4dc,,False,True,0,False,True,False,False
DUPLICATE_d0638860febf8ad0d206,exact,DERMNET_KAGGLE_672edce70d89a4232406,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_672edce70d89a4232406,,False,DERMNET_KAGGLE_a9e859347146f9574931,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a9e859347146f9574931,,False,True,0,False,True,False,False
DUPLICATE_89f938e0dfd3afd38afa,exact,DERMNET_KAGGLE_d7e4d99c84c1216505ed,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d7e4d99c84c1216505ed,,False,DERMNET_KAGGLE_9842fca711996c3ea200,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9842fca711996c3ea200,,False,True,0,False,True,False,False
DUPLICATE_d8cd3aef5b13bf264d93,exact,DERMNET_KAGGLE_7ae153945fcd82277936,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7ae153945fcd82277936,,False,DERMNET_KAGGLE_22bb3ade59cee9b3c7d9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_22bb3ade59cee9b3c7d9,,False,True,0,False,True,False,False
DUPLICATE_92c336c81244748f9cbe,exact,DERMNET_KAGGLE_c3fa245bc500e685d518,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c3fa245bc500e685d518,,False,DERMNET_KAGGLE_4bcc4af4df849f45e9d3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4bcc4af4df849f45e9d3,,False,True,0,False,True,False,False
DUPLICATE_bbd197e91f6b1211e909,exact,DERMNET_KAGGLE_7d9bd3363bd715985009,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7d9bd3363bd715985009,,False,DERMNET_KAGGLE_b0250d8993b07bdf25fd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b0250d8993b07bdf25fd,,False,True,0,False,True,False,False
DUPLICATE_6bcef4a4868f6e707a57,exact,DERMNET_KAGGLE_45b9bc7129d88a38c02f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_45b9bc7129d88a38c02f,,False,DERMNET_KAGGLE_d04ca416a94259ad09d7,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d04ca416a94259ad09d7,,False,True,0,False,True,False,False
DUPLICATE_64fc15be0dd842037c5c,exact,DERMNET_KAGGLE_21bc41f216a4d9c0832b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_21bc41f216a4d9c0832b,,False,DERMNET_KAGGLE_80daf688d21418191ff2,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_80daf688d21418191ff2,,False,True,0,False,True,False,False
DUPLICATE_90bdab49b4cb85ba591b,exact,DERMNET_KAGGLE_d0aaf5dba0bdb12289d8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d0aaf5dba0bdb12289d8,,False,DERMNET_KAGGLE_fd12a51b8a23185a68ad,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fd12a51b8a23185a68ad,,False,True,0,False,True,False,False
DUPLICATE_1f7f9c4bcf07640ba857,exact,DERMNET_KAGGLE_75af12cb4c04116b3b9d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_75af12cb4c04116b3b9d,,False,DERMNET_KAGGLE_1716917cd6c4c68e843d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1716917cd6c4c68e843d,,False,True,0,False,True,False,False
DUPLICATE_c08537c176a09073a1e2,exact,DERMNET_KAGGLE_a65a09a7ee407535bd93,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a65a09a7ee407535bd93,,False,DERMNET_KAGGLE_48c2577dca205a770dc4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_48c2577dca205a770dc4,,False,True,0,False,True,False,False
DUPLICATE_b80371ef966c06cdfedc,exact,DERMNET_KAGGLE_739b7e163deb964407c0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_739b7e163deb964407c0,,False,DERMNET_KAGGLE_a8b3c797d3530d295195,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a8b3c797d3530d295195,,False,True,0,False,True,False,False
DUPLICATE_89d3c26910e5c673ce19,exact,DERMNET_KAGGLE_c4024ed5099d6d366b98,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c4024ed5099d6d366b98,,False,DERMNET_KAGGLE_c7d8391c23b4b47a4ae3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c7d8391c23b4b47a4ae3,,False,True,0,False,True,False,False
DUPLICATE_9b4f11290443066aa1a5,exact,DERMNET_KAGGLE_d56fc4748265d13bebfc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d56fc4748265d13bebfc,,False,DERMNET_KAGGLE_431849fdba35157c3115,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_431849fdba35157c3115,,False,True,0,False,True,False,False
DUPLICATE_f37c047719de5bf12a15,exact,DERMNET_KAGGLE_0020c51101e501812c45,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0020c51101e501812c45,,False,DERMNET_KAGGLE_346f136277ad5fc943c0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_346f136277ad5fc943c0,,False,True,0,False,True,False,False
DUPLICATE_fee8c7c55bf566b5bd80,exact,DERMNET_KAGGLE_f0e772f274ba8c7cbc93,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f0e772f274ba8c7cbc93,,False,DERMNET_KAGGLE_2310aeef7281e15f08ce,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2310aeef7281e15f08ce,,False,True,0,False,True,False,False
DUPLICATE_e535d8881474ceeef00f,perceptual,DERMNET_KAGGLE_da23f7d0aefd693d4451,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_da23f7d0aefd693d4451,,False,DERMNET_KAGGLE_72e9ced0f9aefdc1df5c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_72e9ced0f9aefdc1df5c,,False,False,4,False,True,False,True
DUPLICATE_11e8a22d92cef209b406,perceptual,DERMNET_KAGGLE_d292529e3d866f2ee922,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d292529e3d866f2ee922,,False,DERMNET_KAGGLE_8bd9d6568ab02275bad3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8bd9d6568ab02275bad3,,False,False,2,False,True,False,True
DUPLICATE_c33763251e63e9e9c497,exact,DERMNET_KAGGLE_46b4e83abeaaf9ec93c0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_46b4e83abeaaf9ec93c0,,False,DERMNET_KAGGLE_6cf21044bf5c0c4c8531,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6cf21044bf5c0c4c8531,,False,True,0,False,True,False,False
DUPLICATE_dd2a200b55a2ed820e1d,exact,DERMNET_KAGGLE_24d384bebf444262775d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_24d384bebf444262775d,,False,DERMNET_KAGGLE_d0d4fe6638dfe4afe7ce,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d0d4fe6638dfe4afe7ce,,False,True,0,False,True,False,False
DUPLICATE_e4ef1f4915aed20fa53d,exact,DERMNET_KAGGLE_4fa0c3511d9f7823c541,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4fa0c3511d9f7823c541,,False,DERMNET_KAGGLE_224a8d2a66267db21bcc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_224a8d2a66267db21bcc,,False,True,0,False,True,False,False
DUPLICATE_cb9fc62ef6b54d81b7bf,exact,DERMNET_KAGGLE_dbe5228e4add56a2d245,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_dbe5228e4add56a2d245,,False,DERMNET_KAGGLE_09835561e4549d32733e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_09835561e4549d32733e,,False,True,0,False,True,False,False
DUPLICATE_4c603130ba8275d26b94,exact,DERMNET_KAGGLE_08f8a584fcb564c1aa80,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_08f8a584fcb564c1aa80,,False,DERMNET_KAGGLE_abf186ebb89d8986b6dc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_abf186ebb89d8986b6dc,,False,True,0,False,True,False,False
DUPLICATE_902b649c4e0fd5271014,exact,DERMNET_KAGGLE_d3d6a8cd46d214a00bcf,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d3d6a8cd46d214a00bcf,,False,DERMNET_KAGGLE_e3e5a10f1998db9fa482,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e3e5a10f1998db9fa482,,False,True,0,False,True,False,False
DUPLICATE_c956ffb324f9e29c46c8,exact,DERMNET_KAGGLE_040110c5d1a1fdc74006,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_040110c5d1a1fdc74006,,False,DERMNET_KAGGLE_8d5b0a1bb5c27a918245,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8d5b0a1bb5c27a918245,,False,True,0,False,True,False,False
DUPLICATE_a175557ab4f5ede36576,exact,DERMNET_KAGGLE_7948e27041a4e370afc9,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7948e27041a4e370afc9,,False,DERMNET_KAGGLE_d9d6e8d0e8ceceb58aa0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d9d6e8d0e8ceceb58aa0,,False,True,0,False,True,False,False
DUPLICATE_96ca62db781a99bc5cc9,exact,DERMNET_KAGGLE_5e7759233f94bb641abd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5e7759233f94bb641abd,,False,DERMNET_KAGGLE_d0c693d566f5239d6d02,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d0c693d566f5239d6d02,,False,True,0,False,True,False,False
DUPLICATE_25d572a714732fe8c660,exact,DERMNET_KAGGLE_bb451984cb99c6efba4b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_bb451984cb99c6efba4b,,False,DERMNET_KAGGLE_4da6ddd305a3f0150b9f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4da6ddd305a3f0150b9f,,False,True,0,False,True,False,False
DUPLICATE_25d572a714732fe8c660,exact,DERMNET_KAGGLE_bb451984cb99c6efba4b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_bb451984cb99c6efba4b,,False,DERMNET_KAGGLE_418de8dcff21d3b7a9c4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_418de8dcff21d3b7a9c4,,False,True,0,False,True,False,False
DUPLICATE_7b9b4bb2f06d057e552f,perceptual,DERMNET_KAGGLE_eb3192770d8c5abd2617,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_eb3192770d8c5abd2617,,False,DERMNET_KAGGLE_c061f5319e271a942984,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c061f5319e271a942984,,False,False,0,False,True,False,True
DUPLICATE_303a7b668156de43e9eb,exact,DERMNET_KAGGLE_ebde8da8d9a06c772641,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ebde8da8d9a06c772641,,False,DERMNET_KAGGLE_dfecc43c0c718d4961b6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_dfecc43c0c718d4961b6,,False,True,0,False,True,False,False
DUPLICATE_5f4c3bdb2bbc84259291,exact,DERMNET_KAGGLE_b88a8b3aa1cea049863f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b88a8b3aa1cea049863f,,False,DERMNET_KAGGLE_943d297ff3705d2c1535,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_943d297ff3705d2c1535,,False,True,0,False,True,False,False
DUPLICATE_e7e742111d7b99c470f4,exact,DERMNET_KAGGLE_73804306ba08a7ce0a2c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_73804306ba08a7ce0a2c,,False,DERMNET_KAGGLE_6f6b32bb1ef6dcdd1df3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6f6b32bb1ef6dcdd1df3,,False,True,0,False,True,False,False
DUPLICATE_5b2747b2dfaaa7164065,exact,DERMNET_KAGGLE_3bc93964a169253280bc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3bc93964a169253280bc,,False,DERMNET_KAGGLE_6b4aac02a5d7d85c8932,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6b4aac02a5d7d85c8932,,False,True,0,False,True,False,False
DUPLICATE_f1756d701bf49684e5c0,exact,DERMNET_KAGGLE_87f76d028917a209d60a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_87f76d028917a209d60a,,False,DERMNET_KAGGLE_d4a569b58641e90bc617,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d4a569b58641e90bc617,,False,True,0,False,True,False,False
DUPLICATE_5988a65103c450f2e585,exact,DERMNET_KAGGLE_d6551eb733b957c351af,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d6551eb733b957c351af,,False,DERMNET_KAGGLE_1489c5adb58efde1f6bd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1489c5adb58efde1f6bd,,False,True,0,False,True,False,False
DUPLICATE_cb69d836c6ea5b2cca2c,exact,DERMNET_KAGGLE_9d60d3cf2a58d5e6ba39,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9d60d3cf2a58d5e6ba39,,False,DERMNET_KAGGLE_04a1f304eb48953f0fbc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_04a1f304eb48953f0fbc,,False,True,0,False,True,False,False
DUPLICATE_8cae5745a2edb0743d35,exact,DERMNET_KAGGLE_db59a40009583b00e918,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_db59a40009583b00e918,,False,DERMNET_KAGGLE_0403b36fdd1810ffe784,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0403b36fdd1810ffe784,,False,True,0,False,True,False,False
DUPLICATE_eaa1c0ceb5d2ba35ec5b,exact,DERMNET_KAGGLE_8bc5dca29778572a35e8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8bc5dca29778572a35e8,,False,DERMNET_KAGGLE_fe38826815600e7ca627,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fe38826815600e7ca627,,False,True,0,False,True,False,False
DUPLICATE_7e6b655fe8dcc8efccf0,exact,DERMNET_KAGGLE_79ca0fcb034f73847946,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_79ca0fcb034f73847946,,False,DERMNET_KAGGLE_6446b2e81b33fa8576ef,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6446b2e81b33fa8576ef,,False,True,0,False,True,False,False
DUPLICATE_7e6b655fe8dcc8efccf0,perceptual,DERMNET_KAGGLE_79ca0fcb034f73847946,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_79ca0fcb034f73847946,,False,DERMNET_KAGGLE_2ff7be42936e15f860c0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2ff7be42936e15f860c0,,False,False,0,False,True,False,True
DUPLICATE_7e6b655fe8dcc8efccf0,perceptual,DERMNET_KAGGLE_79ca0fcb034f73847946,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_79ca0fcb034f73847946,,False,DERMNET_KAGGLE_065b5326b07a30bcc381,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_065b5326b07a30bcc381,,False,False,0,False,True,False,True
DUPLICATE_5a899c5c0cecff3b91e2,exact,DERMNET_KAGGLE_72efa3767a641fc6ef7a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_72efa3767a641fc6ef7a,,False,DERMNET_KAGGLE_9c15df9645058667c7a8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9c15df9645058667c7a8,,False,True,0,False,True,False,False
DUPLICATE_aac7ffa2243d1b5c6a21,perceptual,DERMNET_KAGGLE_27fdcfd0232ee1ed0efa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_27fdcfd0232ee1ed0efa,,False,DERMNET_KAGGLE_1e0ca57afbd890bd5840,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1e0ca57afbd890bd5840,,False,False,2,False,True,False,True
DUPLICATE_0d76e5acea2d470dfe72,perceptual,DERMNET_KAGGLE_f042a2a6d5d281b0b57f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f042a2a6d5d281b0b57f,,False,DERMNET_KAGGLE_66d7a7c7b9747d539593,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_66d7a7c7b9747d539593,,False,False,0,False,True,False,True
DUPLICATE_0d76e5acea2d470dfe72,exact,DERMNET_KAGGLE_f042a2a6d5d281b0b57f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f042a2a6d5d281b0b57f,,False,DERMNET_KAGGLE_98581b2377f2c6eced93,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_98581b2377f2c6eced93,,False,True,0,False,True,False,False
DUPLICATE_0d76e5acea2d470dfe72,perceptual,DERMNET_KAGGLE_f042a2a6d5d281b0b57f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f042a2a6d5d281b0b57f,,False,DERMNET_KAGGLE_241300c3f83e7e804694,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_241300c3f83e7e804694,,False,False,0,False,True,False,True
DUPLICATE_8f1ff52d7fdbd0294424,perceptual,DERMNET_KAGGLE_afe87f124deed52ac95f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_afe87f124deed52ac95f,,False,DERMNET_KAGGLE_6edebe0e6e02ebc62a55,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6edebe0e6e02ebc62a55,,False,False,0,False,True,False,True
DUPLICATE_8f1ff52d7fdbd0294424,perceptual,DERMNET_KAGGLE_afe87f124deed52ac95f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_afe87f124deed52ac95f,,False,DERMNET_KAGGLE_d119ab3f36c6cddf6244,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d119ab3f36c6cddf6244,,False,False,0,False,True,False,True
DUPLICATE_8f1ff52d7fdbd0294424,exact,DERMNET_KAGGLE_6edebe0e6e02ebc62a55,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6edebe0e6e02ebc62a55,,False,DERMNET_KAGGLE_d119ab3f36c6cddf6244,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d119ab3f36c6cddf6244,,False,True,0,False,True,False,False
