duplicate_group_id,duplicate_match_type,sample_count,source_group_count,leakage_group_count,dataset_count,dataset_ids,disease_ids,included_before_count,included_after_count,cross_dataset,label_conflict,requires_review
DUPLICATE_3ed50353871705a92c37,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_656cdaa3b617d4e6d13a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_53afb3a042835d39e846,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_821660403955498ec641,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fa0a9495f19153205bbf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6132a1e53ac1689eca6c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e6528f0cc6ba83ca7cef,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_beae12b86ebfecc87a57,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fe737d3309b1e2729853,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9a6f796e3900cbb2650f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5521cb2a9f9135514caa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_49796b899eb808cdb3c6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5bcb1c9e63d23e07171a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f03889e8271cfeb50f85,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_af4de7a5eb685e301b37,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0159c9836663185ff645,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ef3f110223aa61fad026,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3da6f36e25f17601e643,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4ec6969c94771d31459a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b475544964086cfe0fa2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bfc49fb4c1d9d1eac476,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dafb118cdb1f0f7757a9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_01aca864555f4e2a3e2b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_85c53f40a8eb1f36f67d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4435595553c96c16191b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0f6e82f7fd30585c71b1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3495d7fd543e5f2a9fc5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b55ba811c135c944aa97,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_26c341ebdc30303c2ed2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f08b7f6c885b285fdd3f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dd815fbd0114e60e69a1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9a19a6f1c5fccbf54dba,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5fd161b16036861d04a6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5ef352a1201b5754ea16,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_17874f7976e7ea9f70ed,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5847e8498ecc3757e8f8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e151870847df299aac49,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1685ce6ce03c88ade609,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_64e9c3294c893447027f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_11d605ac89a7103ede69,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f0ecb94f6eec25f86ea2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e4fc7efc3c10bfe32cf4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bf185009b2a5d6699ab2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_73e16ae627ed041ae208,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7c7ede50a744996e9ccb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2cc5b011321ab56e79f5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b68ddc144ba693dc5ae5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f00423c47f50632b8a4b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7c4055cd86ab920c9fab,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_baa51f8f839f52224429,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b62cf7903400e182fd26,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fb181c644c0f0e528995,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_762b460750cf0f848475,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a2d8a2a5d363d2f126a6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_37deed1f16e726659425,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_02a3e533af797c9d225f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_613e3663fc0eb227b322,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7537ca4798ae239c2237,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d1e93538ecf6095a4f01,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b628b9b63336266b3922,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2b81ccc789910b7ce5a6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_812b925828e548127354,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7c10e8f9972daaae32a1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_67dd151dd2fbe24b73b6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_79fbc6c501281524eb0f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_283de56b294d11b5bd1b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bfdc9d4183f156683265,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f7854397405f4b566fb8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_43e116f62398d00a0d43,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e341b258affd7188453c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ed4b2075edba1f0530a6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_317ae57d571846d9f103,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_88115449fe7e631542e3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9f93a03a2675d62616a2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f6beac50cd6df3b0dc79,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_67bf71d1428fbd8e3206,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5de970f68d7ec4b73985,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f3b03de23cfeabec900d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_38da2a19fde23219a9a7,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7659291f6fa884af3a2b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9d7c050629aaa188e1f8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a5b8bae42ab0e5db7b33,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_96b07917e182c23d62fa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_802ee588666f01da1660,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f1012190c1b8c2e3a8b0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1eb793f4e8a8e072c13d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bf125dc07e9d6e8fcb7a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ca91a221938604d683f6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4e9b9c46d2b7c3ad60c0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2bd56cbe99bc8b374432,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_25d417038272344a215c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c6c385ebaead4ecb36c5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1d620f86927b89d85f20,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_990a70fc91ebff85ebd3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1b3c330bbdbd5c4ff7c4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d250c431bf9d566f5d22,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9c82f71fd790de9e378f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f9ddb7eead4c3a0e4ffe,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2d458a2e139843997959,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f72931b48612b898354b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_73fdb526b921e9675f70,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cfe8575b4064caa02b51,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_da1962fa186dcccf9d19,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5a556229a4a120b25506,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a7fea7400c0f1941d2ef,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_07e28b2b0f8db78ee13b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fad0015947fc41e9b87b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b1c04a65b6592e8a0964,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f9d128f70675c923ba1f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_53591837d93941e9b355,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9d7a7a08d18d0350dde8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_386c04c0d5408fe34803,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_41d43ffd8be592ff3004,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_732bf500f9309ec05a1f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_56066ca41e1c6b488003,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_eb35a83acd0bd5151d4a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f49b9289e1eadea9ca88,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8edef18fa972a712ff2c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_152d97dc5bd1a25b4514,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_250938eb183b3134773e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d54355d267a91888fbfb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_eb09b21761214b8ffdf6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_79759ee6d666d0541ee2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_efaccef6c1ab16f9a6b9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fce1cb04865f5f640127,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_44294fe11bf4666ad0d6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_97b197e72eac4a0603db,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_df97d5f9164a5e53bedb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_66dafdb892bf608ab584,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b0dd0650ab0313d4d34f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_40140d90081e83795105,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_640847b9ad056ea793fa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a9150911a37a091a9149,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e04d76b229dc3cd1cdc3,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fbd0a423deedabef66e9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_102990bed4dca2da226e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2e9f2361107f2839d803,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b83bd12981ec0115ec0a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_240c96e66333d6c9ef67,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1a457dc1d57d63abc1df,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c7903a36034c81d53d6e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_624b4d5c55023b57a366,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ce829a802dccdccb1e05,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f8f880c48f2f370bf69e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_dfca014f1f27ed4f1908,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_42720467cd5df37eb8a2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a7425fd1cb572a8f0e90,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fa191da7343562ac39f5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8f50443d996db5f3e01d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2b701798aa842b84c4df,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bdfc5811f60d8743c867,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d0ed5d86019cf9bc455e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_944e41b5bc73e96f880b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b67655cd61e5d94db1cf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_33fc32958609e633fe19,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_63504601d8ead5de6cab,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ecd295d9b3dbc13585b8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d20355b67a61e58fa359,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b7e74902b78d20fdcc91,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d91c3979f61deda8a565,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_77270213830c018c9125,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_02887d60b68ae3c6c3b5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_3e7ed627e448d5e859ae,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_efcda9677906a1db612c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bd2b5a2e1b9f61a57262,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_baf63721c055c5644a1e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4862066bce88ee9cc4ab,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5415a9f280891e149851,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f1acfcf679d46a9d0ba8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b9baa793de765eb3f755,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5e418b7864b6171d9651,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9ac53c9c9470798ce51f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b018eb83f2d1a9bd65cd,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_07a774e2b6791cbe663e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f4c63fbc67ce1fd76977,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2fa32244f67de1e4a31f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_80ab70cc6989a73135be,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fc9a851b06092a3835d1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_efdd7b2a3a83330a5c2f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d404bbb9f2d1e8504e8c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_58ff8c46f81d59188d65,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_524193da8892ab43f085,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ecac0eebf9a4441f1042,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e89acfcc5823997f709b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_df9aadd2aad6e5444431,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d7c1e9ec7fe96cc0a616,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fe05a7b13f0c4f5756ae,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a5d8de43624f9cc0a75f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c0bc81261e805930a74a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2f29c3a290fd9ee1b030,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1da8f460e1a1f9da7377,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_134c4b288a9ec364ea71,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_deb470adfcd7d70636c1,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4e9156cd76d588e54bbb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2dd7c32961c33a8d1671,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4892778340fd9a5ae434,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_ce65b4ee43e8f5c51f2a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_42d84d5cd1c75e09095c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b1b62682372235cb13f2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d0638860febf8ad0d206,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_89f938e0dfd3afd38afa,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d8cd3aef5b13bf264d93,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_92c336c81244748f9cbe,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bbd197e91f6b1211e909,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_6bcef4a4868f6e707a57,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_64fc15be0dd842037c5c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_90bdab49b4cb85ba591b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1f7f9c4bcf07640ba857,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c08537c176a09073a1e2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_b80371ef966c06cdfedc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_89d3c26910e5c673ce19,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_9b4f11290443066aa1a5,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f37c047719de5bf12a15,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_fee8c7c55bf566b5bd80,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c33763251e63e9e9c497,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cb9fc62ef6b54d81b7bf,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4c603130ba8275d26b94,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_c956ffb324f9e29c46c8,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_a175557ab4f5ede36576,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_96ca62db781a99bc5cc9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_303a7b668156de43e9eb,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5f4c3bdb2bbc84259291,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e7e742111d7b99c470f4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5b2747b2dfaaa7164065,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f1756d701bf49684e5c0,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5988a65103c450f2e585,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_cb69d836c6ea5b2cca2c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8cae5745a2edb0743d35,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_eaa1c0ceb5d2ba35ec5b,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5a899c5c0cecff3b91e2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d15f5119f826e76fac90,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_319327f978868f7d0624,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_87db502cc23e498b508d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_7f2d35c90461b0b8e54f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_914279b309c9e6464803,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_769016f9599845003e10,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_42474c90b82724e505d6,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8f5cf82a99408bcb13e9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_afe7c81016fe992f770f,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_f7c6f41e0e3bb39d6d4a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_5f6690f03b55d236037e,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_99538540b76b6516d0d9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_1839e4dcfcff892f75f4,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_56ffb6c144171ff9032d,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_8ee959ed7cc9e00ef200,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_99cbb4dee51f38c122df,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d87a5888062c247b5d7c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_d66ac1b89be7686f9da2,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_122ca82caa412cade70c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_01a4860666ab4d6b73ff,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_2e7946721a68f5b00a03,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4ea0be4c1cffd2fa81fc,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_4f521bfcb65265da726c,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_e349dc4871147532df8a,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_0805677052bc777c6da9,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
DUPLICATE_bd812ca6328b18115a00,exact,2,2,1,1,dermnet_kaggle,,0,0,False,False,False
